subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	date	creator_id	subject_source_version	object_source_version
CO_330:0000015	Anther pigmentation	skos:exactMatch	TO:0000187	anther color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000036	Stigma shape	skos:narrowMatch	TO:0006012	carpel morphology trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000006	Corolla shape	skos:narrowMatch	TO:0000950	corolla morphology trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000012	Main inflorescence flower number	skos:narrowMatch	TO:0002736	flower number trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000024	Fruit color	skos:exactMatch	TO:0002617	fruit color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000033	Seed production per berry	skos:narrowMatch	TO:0000445	fruit seed number	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000021	Fruit shape	skos:exactMatch	TO:0002628	fruit shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000027	Pedicel color	skos:narrowMatch	TO:0011004	inflorescence branch color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000009	Inflorescence number	skos:exactMatch	TO:0000582	inflorescence number	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000045	Leaf adaxial surface color	skos:narrowMatch	TO:0000299	leaf lamina color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000048	Leaf abaxial surface color	skos:narrowMatch	TO:0000299	leaf lamina color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000039	Leaf shape	skos:exactMatch	TO:0000492	leaf shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000051	Leaf adaxial surface trichome density	skos:narrowMatch	TO:0006066	leaf trichome density	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000054	Leaf abaxial surface trichome density	skos:narrowMatch	TO:0006066	leaf trichome density	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000042	Primary lateral leaflet number	skos:narrowMatch	TO:0002636	leaflet number	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000018	Pistil pigmentation	skos:narrowMatch	TO:0000223	pistil morphology trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000000	Plant growth habit	skos:exactMatch	TO:0002756	plant growth habit	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000030	Calyx color	skos:narrowMatch	TO:0000573	sepal color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000072	Main Stem pigmentation	skos:exactMatch	TO:0000056	stem color	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000075	Wing stem shape	skos:narrowMatch	TO:0000754	'cardinal organ part morphology trait''	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000078	Predominant tuber skin color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000081	Tuber skin main color intensity	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000084	Tuber skin secondary color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000087	Distribution of secondary tuber skin color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000090	Predominant Tuber flesh color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000093	Tuber flesh secondary color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000096	Distribution of secondary tuber flesh color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000111	Predominant sprout color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000114	Secondary sprout color	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait'	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000117	Distribution of secondary sprout color	skos:narrowMatch	TO:0000742	 subterranean shoot axis tuber morphology trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000099	Tuber shape	skos:exactMatch	TO:0000743	subterranean shoot axis tuber shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000102	Unusual tuber shape	skos:narrowMatch	TO:0000743	subterranean shoot axis tuber shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000057	Apical leaflet size	skos:exactMatch	TO:0001119	leaflet size	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000060	Apical leaflet shape	skos:exactMatch	TO:0001116	leaflet shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000063	Lateral leaflet shape	skos:exactMatch	TO:0001116	leaflet shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000066	Base shape of the terminal leaflets	skos:exactMatch	TO:0001116	leaflet shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000069	Apex shape of the terminal leaflets	skos:exactMatch	TO:0001116	leaflet shape	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000105	Tuber depth eyes	skos:narrowMatch	TO:0000742	subterranean shoot axis tuber morphology trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000003	Flowering degree	skos:narrowMatch	TO:0000622	flower development trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000301	Tuber number	skos:narrowMatch	TO:0001071	shoot axis tuber yield	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000266	Number of emerged plants	skos:narrowMatch	TO:0000250 	plant vigor trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000281	Plant emergence proportion	skos:narrowMatch	TO:0000250 	plant vigor trait	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000291	Number of marketable tubers	skos:narrowMatch	TO:0001071 	shoot axis tuber yield	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000294	Number of marketable tubers per plant	skos:narrowMatch	TO:0001071 	shoot axis tuber yield	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000298	Non-marketable tuber number	skos:narrowMatch	TO:0001071 	shoot axis tuber yield	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000135	Bacterial wilt resistance	skos:narrowMatch	TO:0000315	bacterial disease resistance	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000357	Late Blight severity	skos:narrowMatch	TO:0000664	fungal blight disease resistance	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_330:0000360	Late blight AUDPC	skos:narrowMatch	TO:0000664	fungal blight disease resistance	1	sssom:HumanCuration	09/10/2020	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_330-potato-traits/3fc38aa1a09261de5e66bec1ac2bd1909c0cbb8f/Potato_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
